Time,Amp
2242.5,5.414022
2242.55,4.331218
2242.6,3.789816
2242.65,2.707011
2242.7,1.624207
2242.75,0
2242.8,-0.5414023
2242.85,-2.165609
2242.9,-3.248414
2242.95,-4.331218
2243,-5.414022
2243.05,-6.496827
2243.1,-8.121034
2243.15,-9.203839
2243.2,-10.28664
2243.25,-11.36945
2243.3,-11.91085
2243.35,-12.99365
2243.4,-14.07646
2243.45,-14.61786
2243.5,-15.15926
2243.55,-15.70067
2243.6,-15.70067
2243.65,-15.70067
2243.7,-15.15926
2243.75,-14.07646
2243.8,-12.99365
2243.85,-11.36945
2243.9,-10.28664
2243.95,-8.121034
2244,-5.955425
2244.05,-3.789816
2244.1,-1.082805
2244.15,1.082805
2244.2,3.248414
2244.25,5.414022
2244.3,7.579632
2244.35,9.203839
2244.4,10.28664
2244.45,11.36945
2244.5,11.36945
2244.55,11.91085
2244.6,11.36945
2244.65,11.36945
2244.7,10.28664
2244.75,9.203839
2244.8,8.121034
2244.85,6.496827
2244.9,5.414022
2244.95,3.789816
2245,3.248414
2245.05,2.165609
2245.1,1.082805
2245.15,0.5414023
2245.2,0.5414023
2245.25,0
2245.3,0
2245.35,0
2245.4,0
2245.45,0.5414023
2245.5,0.5414023
2245.55,0.5414023
2245.6,0
2245.65,0
2245.7,-0.5414023
2245.75,-1.082805
2245.8,-2.165609
2245.85,-2.707011
2245.9,-3.789816
2245.95,-4.331218
2246,-5.414022
2246.05,-6.496827
2246.1,-7.038229
2246.15,-7.579632
2246.2,-8.121034
2246.25,-8.121034
2246.3,-8.121034
2246.35,-7.579632
2246.4,-6.496827
2246.45,-5.955425
2246.5,-4.872621
2246.55,-3.789816
2246.6,-2.707011
2246.65,-1.624207
2246.7,-0.5414023
2246.75,0.5414023
2246.8,1.082805
2246.85,1.624207
2246.9,2.165609
2246.95,2.707011
2247,2.707011
2247.05,2.707011
2247.1,2.707011
2247.15,2.707011
2247.2,2.707011
2247.25,2.707011
2247.3,2.707011
2247.35,3.248414
2247.4,3.248414
2247.45,3.789816
2247.5,4.331218
2247.55,5.414022
2247.6,6.496827
2247.65,7.038229
2247.7,8.121034
2247.75,9.203839
2247.8,10.28664
2247.85,10.82804
2247.9,10.82804
2247.95,11.36945
2248,10.82804
2248.05,10.82804
2248.1,9.745241
2248.15,8.662436
2248.2,7.579632
2248.25,5.955425
2248.3,4.872621
2248.35,3.248414
2248.4,2.165609
2248.45,0.5414023
2248.5,-0.5414023
2248.55,-1.624207
2248.6,-2.165609
2248.65,-2.707011
2248.7,-3.248414
2248.75,-3.248414
2248.8,-3.248414
2248.85,-3.248414
2248.9,-2.707011
2248.95,-2.707011
2249,-2.707011
2249.05,-2.707011
2249.1,-2.707011
2249.15,-2.707011
2249.2,-3.248414
2249.25,-3.789816
2249.3,-4.331218
2249.35,-4.872621
2249.4,-5.414022
2249.45,-5.955425
2249.5,-6.496827
2249.55,-7.038229
2249.6,-7.038229
2249.65,-7.038229
2249.7,-6.496827
2249.75,-5.414022
2249.8,-4.331218
2249.85,-3.248414
2249.9,-1.082805
2249.95,0.5414023
2250,2.707011
2250.05,4.331218
2250.1,6.496827
2250.15,8.121034
2250.2,9.745241
2250.25,10.82804
2250.3,11.36945
2250.35,11.36945
2250.4,11.36945
2250.45,10.82804
2250.5,9.745241
2250.55,8.121034
2250.6,6.496827
2250.65,4.872621
2250.7,3.248414
2250.75,1.082805
2250.8,0
2250.85,-1.624207
2250.9,-3.248414
2250.95,-3.789816
2251,-4.331218
2251.05,-4.331218
2251.1,-4.331218
2251.15,-3.789816
2251.2,-3.248414
2251.25,-2.707011
2251.3,-1.624207
2251.35,-1.082805
2251.4,0
2251.45,0
2251.5,0
2251.55,-0.5414023
2251.6,-1.082805
2251.65,-2.165609
2251.7,-3.789816
2251.75,-5.414022
2251.8,-7.579632
2251.85,-10.28664
2251.9,-11.91085
2251.95,-14.07646
2252,-16.24207
2252.05,-17.86627
2252.1,-18.40768
2252.15,-18.94908
2252.2,-18.94908
2252.25,-17.86627
2252.3,-15.70067
2252.35,-13.53506
2252.4,-10.28664
2252.45,-7.038229
2252.5,-3.248414
2252.55,1.082805
2252.6,4.872621
2252.65,9.203839
2252.7,12.45225
2252.75,15.70067
2252.8,18.40768
2252.85,20.03189
2252.9,21.11469
2252.95,21.11469
2253,20.03189
2253.05,18.40768
2253.1,15.70067
2253.15,12.45225
2253.2,8.662436
2253.25,4.331218
2253.3,0.5414023
2253.35,-3.248414
2253.4,-7.038229
2253.45,-10.28664
2253.5,-12.99365
2253.55,-14.61786
2253.6,-15.70067
2253.65,-15.70067
2253.7,-14.61786
2253.75,-12.45225
2253.8,-10.28664
2253.85,-7.038229
2253.9,-3.789816
2253.95,0
2254,3.248414
2254.05,6.496827
2254.1,9.745241
2254.15,11.91085
2254.2,14.07646
2254.25,15.15926
2254.3,15.15926
2254.35,14.61786
2254.4,13.53506
2254.45,11.91085
2254.5,9.745241
2254.55,7.038229
2254.6,3.789816
2254.65,1.082805
2254.7,-1.624207
2254.75,-3.789816
2254.8,-5.955425
2254.85,-7.579632
2254.9,-9.203839
2254.95,-9.745241
2255,-10.28664
2255.05,-9.745241
2255.1,-9.203839
2255.15,-8.662436
2255.2,-7.579632
2255.25,-6.496827
2255.3,-5.955425
2255.35,-4.872621
2255.4,-4.331218
2255.45,-3.789816
2255.5,-3.789816
2255.55,-3.789816
2255.6,-3.789816
2255.65,-3.789816
2255.7,-4.331218
2255.75,-4.331218
2255.8,-4.872621
2255.85,-4.872621
2255.9,-4.872621
2255.95,-4.331218
2256,-3.789816
2256.05,-2.707011
2256.1,-1.624207
2256.15,-0.5414023
2256.2,1.082805
2256.25,2.707011
2256.3,3.789816
2256.35,5.414022
2256.4,6.496827
2256.45,7.579632
2256.5,8.662436
2256.55,9.203839
2256.6,9.203839
2256.65,9.203839
2256.7,8.662436
2256.75,8.121034
2256.8,7.038229
2256.85,5.955425
2256.9,4.872621
2256.95,3.789816
2257,2.707011
2257.05,2.165609
2257.1,1.082805
2257.15,0.5414023
2257.2,0.5414023
2257.25,0
2257.3,0
2257.35,0
2257.4,0.5414023
2257.45,0.5414023
2257.5,0.5414023
2257.55,1.082805
2257.6,1.082805
2257.65,0.5414023
2257.7,0.5414023
2257.75,0
2257.8,0
2257.85,-0.5414023
2257.9,-1.624207
2257.95,-2.165609
2258,-2.707011
2258.05,-3.248414
2258.1,-3.789816
2258.15,-3.789816
2258.2,-3.789816
2258.25,-3.789816
2258.3,-3.248414
2258.35,-2.707011
2258.4,-2.165609
2258.45,-1.082805
2258.5,0
2258.55,1.082805
2258.6,2.165609
2258.65,3.248414
2258.7,4.331218
2258.75,4.872621
2258.8,5.414022
2258.85,5.955425
2258.9,5.955425
2258.95,5.414022
2259,5.414022
2259.05,4.331218
2259.1,3.789816
2259.15,3.248414
2259.2,2.165609
2259.25,1.082805
2259.3,0
2259.35,-0.5414023
2259.4,-1.082805
2259.45,-1.624207
2259.5,-1.624207
2259.55,-1.624207
2259.6,-1.082805
2259.65,-1.082805
2259.7,-0.5414023
2259.75,0
2259.8,0
2259.85,0
2259.9,0.5414023
2259.95,0.5414023
2260,0
2260.05,0
2260.1,-0.5414023
2260.15,-1.082805
2260.2,-2.165609
2260.25,-3.248414
2260.3,-3.789816
2260.35,-4.331218
2260.4,-4.872621
2260.45,-5.414022
2260.5,-5.414022
2260.55,-5.414022
2260.6,-4.331218
2260.65,-3.789816
2260.7,-2.165609
2260.75,-0.5414023
2260.8,0.5414023
2260.85,2.707011
2260.9,4.331218
2260.95,5.955425
2261,7.579632
2261.05,8.662436
2261.1,9.203839
2261.15,9.203839
2261.2,9.203839
2261.25,8.121034
2261.3,7.038229
2261.35,5.414022
2261.4,3.248414
2261.45,1.082805
2261.5,-1.624207
2261.55,-3.789816
2261.6,-5.955425
2261.65,-8.121034
2261.7,-9.745241
2261.75,-11.36945
2261.8,-11.91085
2261.85,-11.91085
2261.9,-11.36945
2261.95,-10.82804
2262,-9.745241
2262.05,-8.121034
2262.1,-5.955425
2262.15,-3.789816
2262.2,-1.624207
2262.25,0
2262.3,2.165609
2262.35,3.789816
2262.4,4.872621
2262.45,5.955425
2262.5,6.496827
2262.55,6.496827
2262.6,6.496827
2262.65,5.955425
2262.7,4.872621
2262.75,3.789816
2262.8,2.707011
2262.85,1.082805
2262.9,0
2262.95,-1.082805
2263,-1.624207
2263.05,-2.707011
2263.1,-2.707011
2263.15,-2.707011
2263.2,-2.707011
2263.25,-2.165609
2263.3,-1.082805
2263.35,0
2263.4,0.5414023
2263.45,2.165609
2263.5,3.248414
2263.55,4.331218
2263.6,5.414022
2263.65,6.496827
2263.7,7.038229
2263.75,7.579632
2263.8,8.121034
2263.85,7.579632
2263.9,7.579632
2263.95,7.038229
2264,5.955425
2264.05,4.872621
2264.1,3.789816
2264.15,2.165609
2264.2,0.5414023
2264.25,-1.082805
2264.3,-2.707011
2264.35,-3.789816
2264.4,-4.872621
2264.45,-6.496827
2264.5,-7.038229
2264.55,-8.121034
2264.6,-8.662436
2264.65,-8.662436
2264.7,-8.662436
2264.75,-8.662436
2264.8,-8.662436
2264.85,-8.121034
2264.9,-7.579632
2264.95,-7.038229
2265,-6.496827
2265.05,-5.955425
2265.1,-5.414022
2265.15,-4.872621
2265.2,-4.872621
2265.25,-4.872621
2265.3,-4.331218
2265.35,-4.331218
2265.4,-4.331218
2265.45,-4.331218
2265.5,-4.872621
2265.55,-4.331218
2265.6,-4.331218
2265.65,-4.331218
2265.7,-3.789816
2265.75,-3.789816
2265.8,-3.248414
2265.85,-2.165609
2265.9,-1.624207
2265.95,-0.5414023
2266,0.5414023
2266.05,2.165609
2266.1,3.248414
2266.15,4.331218
2266.2,5.955425
2266.25,7.038229
2266.3,8.121034
2266.35,9.203839
2266.4,9.745241
2266.45,10.28664
2266.5,10.82804
2266.55,10.82804
2266.6,10.28664
2266.65,9.745241
2266.7,9.203839
2266.75,8.121034
2266.8,6.496827
2266.85,5.414022
2266.9,3.789816
2266.95,2.165609
2267,0.5414023
2267.05,-0.5414023
2267.1,-2.165609
2267.15,-3.789816
2267.2,-5.414022
2267.25,-6.496827
2267.3,-7.579632
2267.35,-8.662436
2267.4,-9.745241
2267.45,-10.28664
2267.5,-10.82804
2267.55,-10.82804
2267.6,-10.28664
2267.65,-10.28664
2267.7,-9.203839
2267.75,-8.121034
2267.8,-7.038229
2267.85,-5.414022
2267.9,-3.789816
2267.95,-1.624207
2268,0
2268.05,2.165609
2268.1,4.331218
2268.15,6.496827
2268.2,8.662436
2268.25,10.82804
2268.3,11.91085
2268.35,13.53506
2268.4,14.61786
2268.45,15.70067
2268.5,16.24207
2268.55,16.24207
2268.6,15.70067
2268.65,15.15926
2268.7,14.07646
2268.75,12.45225
2268.8,10.82804
2268.85,9.203839
2268.9,7.038229
2268.95,5.414022
2269,3.789816
2269.05,1.624207
2269.1,0
2269.15,-1.082805
2269.2,-2.165609
2269.25,-2.707011
2269.3,-3.248414
2269.35,-3.789816
2269.4,-3.789816
2269.45,-3.789816
2269.5,-3.248414
2269.55,-3.248414
2269.6,-2.707011
2269.65,-2.707011
2269.7,-2.165609
2269.75,-2.165609
2269.8,-2.165609
2269.85,-2.165609
2269.9,-2.707011
2269.95,-2.707011
2270,-3.248414
2270.05,-3.789816
2270.1,-3.789816
2270.15,-3.789816
2270.2,-4.331218
2270.25,-3.789816
2270.3,-3.789816
2270.35,-3.789816
2270.4,-3.248414
2270.45,-2.165609
2270.5,-1.082805
2270.55,-0.5414023
2270.6,0.5414023
2270.65,1.082805
2270.7,2.165609
2270.75,2.707011
2270.8,3.248414
2270.85,3.248414
2270.9,3.248414
2270.95,2.707011
2271,2.165609
2271.05,1.082805
2271.1,0.5414023
2271.15,-0.5414023
2271.2,-1.624207
2271.25,-2.707011
2271.3,-3.248414
2271.35,-3.789816
2271.4,-3.789816
2271.45,-3.789816
2271.5,-3.789816
2271.55,-2.707011
2271.6,-2.165609
2271.65,-0.5414023
2271.7,0.5414023
2271.75,1.624207
2271.8,2.707011
2271.85,3.789816
2271.9,4.331218
2271.95,4.872621
2272,4.872621
2272.05,4.331218
2272.1,3.789816
2272.15,2.165609
2272.2,0.5414023
2272.25,-1.624207
2272.3,-3.789816
2272.35,-5.955425
2272.4,-8.121034
2272.45,-10.28664
2272.5,-11.91085
2272.55,-12.99365
2272.6,-14.07646
2272.65,-14.07646
2272.7,-13.53506
2272.75,-12.45225
2272.8,-11.36945
2272.85,-9.745241
2272.9,-7.038229
2272.95,-4.872621
2273,-2.707011
2273.05,0
2273.1,2.165609
2273.15,3.789816
2273.2,4.872621
2273.25,5.955425
2273.3,6.496827
2273.35,5.955425
2273.4,5.414022
2273.45,4.331218
2273.5,3.248414
2273.55,1.624207
2273.6,0
2273.65,-1.624207
2273.7,-3.248414
2273.75,-4.331218
2273.8,-5.414022
2273.85,-6.496827
2273.9,-6.496827
2273.95,-6.496827
2274,-5.955425
2274.05,-4.872621
2274.1,-3.789816
2274.15,-2.165609
2274.2,0
2274.25,1.624207
2274.3,3.248414
2274.35,4.872621
2274.4,6.496827
2274.45,7.579632
2274.5,8.662436
2274.55,9.203839
2274.6,9.745241
2274.65,9.203839
2274.7,8.662436
2274.75,7.579632
2274.8,6.496827
2274.85,5.414022
2274.9,4.331218
2274.95,3.248414
2275,1.624207
2275.05,0.5414023
2275.1,-0.5414023
2275.15,-1.082805
2275.2,-1.624207
2275.25,-2.165609
2275.3,-2.165609
2275.35,-2.165609
2275.4,-1.624207
2275.45,-1.082805
2275.5,-0.5414023
2275.55,0
2275.6,0
2275.65,0.5414023
2275.7,1.082805
2275.75,1.624207
2275.8,1.624207
2275.85,2.165609
2275.9,2.165609
2275.95,1.624207
2276,1.624207
2276.05,1.082805
2276.1,0.5414023
2276.15,0.5414023
2276.2,0
2276.25,0
2276.3,-0.5414023
2276.35,-1.082805
2276.4,-1.082805
2276.45,-1.082805
2276.5,-1.082805
2276.55,-0.5414023
2276.6,-0.5414023
2276.65,0
2276.7,1.082805
2276.75,1.624207
2276.8,3.248414
2276.85,3.789816
2276.9,5.414022
2276.95,6.496827
2277,8.121034
2277.05,9.745241
2277.1,10.82804
2277.15,11.36945
2277.2,12.45225
2277.25,12.99365
2277.3,12.99365
2277.35,12.99365
2277.4,12.45225
2277.45,11.36945
2277.5,10.28664
2277.55,8.121034
2277.6,5.955425
2277.65,3.789816
2277.7,1.082805
2277.75,-1.624207
2277.8,-4.331218
2277.85,-7.038229
2277.9,-9.203839
2277.95,-11.36945
2278,-13.53506
2278.05,-15.15926
2278.1,-15.70067
2278.15,-16.24207
2278.2,-16.24207
2278.25,-15.70067
2278.3,-14.61786
2278.35,-12.99365
2278.4,-11.36945
2278.45,-9.203839
2278.5,-7.038229
2278.55,-5.414022
2278.6,-3.789816
2278.65,-2.165609
2278.7,-0.5414023
2278.75,0
2278.8,0.5414023
2278.85,0.5414023
2278.9,0
2278.95,-0.5414023
2279,-1.082805
2279.05,-2.707011
2279.1,-3.789816
2279.15,-4.872621
2279.2,-5.955425
2279.25,-6.496827
2279.3,-7.038229
2279.35,-7.038229
2279.4,-6.496827
2279.45,-5.414022
2279.5,-3.789816
2279.55,-2.707011
2279.6,-0.5414023
2279.65,1.624207
2279.7,3.789816
2279.75,5.955425
2279.8,7.579632
2279.85,9.745241
2279.9,10.82804
2279.95,11.36945
2280,11.91085
2280.05,11.91085
2280.1,11.36945
2280.15,10.28664
2280.2,8.662436
2280.25,7.038229
2280.3,4.872621
2280.35,3.248414
2280.4,1.082805
2280.45,-0.5414023
2280.5,-2.165609
2280.55,-3.789816
2280.6,-4.331218
2280.65,-5.414022
2280.7,-5.414022
2280.75,-5.414022
2280.8,-5.414022
2280.85,-4.331218
2280.9,-3.789816
2280.95,-3.248414
2281,-2.165609
2281.05,-1.624207
2281.1,-0.5414023
2281.15,0
2281.2,0
2281.25,0.5414023
2281.3,0.5414023
2281.35,0
2281.4,0
2281.45,-0.5414023
2281.5,-0.5414023
2281.55,-1.082805
2281.6,-2.165609
2281.65,-2.165609
2281.7,-2.707011
2281.75,-3.248414
2281.8,-3.789816
2281.85,-3.789816
2281.9,-3.789816
2281.95,-3.789816
2282,-3.789816
2282.05,-3.789816
2282.1,-3.248414
2282.15,-3.248414
2282.2,-2.707011
2282.25,-2.707011
2282.3,-2.165609
2282.35,-1.624207
2282.4,-1.082805
2282.45,-0.5414023
2282.5,0
2282.55,1.082805
2282.6,1.624207
2282.65,2.707011
2282.7,3.789816
2282.75,4.331218
2282.8,5.414022
2282.85,5.955425
2282.9,7.038229
2282.95,7.579632
2283,8.121034
2283.05,8.662436
2283.1,8.662436
2283.15,8.662436
2283.2,8.662436
2283.25,8.121034
2283.3,7.038229
2283.35,6.496827
2283.4,5.414022
2283.45,4.331218
2283.5,3.248414
2283.55,2.165609
2283.6,0.5414023
2283.65,-0.5414023
2283.7,-1.624207
2283.75,-2.707011
2283.8,-3.248414
2283.85,-3.789816
2283.9,-4.872621
2283.95,-5.414022
2284,-5.955425
2284.05,-5.955425
2284.1,-6.496827
2284.15,-7.038229
2284.2,-7.038229
2284.25,-7.579632
2284.3,-8.121034
2284.35,-8.121034
2284.4,-8.121034
2284.45,-8.121034
2284.5,-8.121034
2284.55,-8.121034
2284.6,-7.579632
2284.65,-7.038229
2284.7,-5.955425
2284.75,-4.872621
2284.8,-3.789816
2284.85,-2.165609
2284.9,0
2284.95,1.624207
2285,3.789816
2285.05,5.955425
2285.1,8.121034
2285.15,10.28664
2285.2,11.91085
2285.25,12.99365
2285.3,14.61786
2285.35,15.15926
2285.4,15.70067
2285.45,15.70067
2285.5,15.70067
2285.55,14.61786
2285.6,13.53506
2285.65,12.45225
2285.7,11.36945
2285.75,9.745241
2285.8,8.121034
2285.85,6.496827
2285.9,4.872621
2285.95,3.789816
2286,3.248414
2286.05,2.165609
2286.1,1.082805
2286.15,0.5414023
2286.2,0.5414023
2286.25,0
2286.3,0
2286.35,-0.5414023
2286.4,-1.082805
2286.45,-1.624207
2286.5,-2.165609
2286.55,-3.248414
2286.6,-3.789816
2286.65,-4.872621
2286.7,-5.955425
2286.75,-7.038229
2286.8,-8.121034
2286.85,-9.203839
2286.9,-9.745241
2286.95,-10.28664
2287,-10.28664
2287.05,-10.28664
2287.1,-9.745241
2287.15,-9.203839
2287.2,-8.121034
2287.25,-6.496827
2287.3,-5.414022
2287.35,-3.789816
2287.4,-2.707011
2287.45,-1.624207
2287.5,-1.082805
2287.55,-0.5414023
2287.6,0
2287.65,0
2287.7,-0.5414023
2287.75,-1.082805
2287.8,-2.165609
2287.85,-3.248414
2287.9,-4.331218
2287.95,-5.414022
2288,-6.496827
2288.05,-7.579632
2288.1,-8.121034
2288.15,-8.121034
2288.2,-7.579632
2288.25,-7.038229
2288.3,-5.955425
2288.35,-4.331218
2288.4,-3.248414
2288.45,-1.082805
2288.5,0.5414023
2288.55,2.707011
2288.6,4.331218
2288.65,5.955425
2288.7,7.038229
2288.75,8.121034
2288.8,8.662436
2288.85,8.662436
2288.9,8.662436
2288.95,7.579632
2289,6.496827
2289.05,5.414022
2289.1,3.789816
2289.15,2.165609
2289.2,0.5414023
2289.25,-0.5414023
2289.3,-1.624207
2289.35,-2.707011
2289.4,-3.789816
2289.45,-3.789816
2289.5,-4.331218
2289.55,-3.789816
2289.6,-3.789816
2289.65,-3.248414
2289.7,-2.707011
2289.75,-2.707011
2289.8,-2.165609
2289.85,-1.624207
2289.9,-1.624207
2289.95,-1.624207
2290,-2.165609
2290.05,-2.707011
2290.1,-3.248414
2290.15,-3.789816
2290.2,-4.872621
2290.25,-5.414022
2290.3,-6.496827
2290.35,-7.038229
2290.4,-7.038229
2290.45,-7.038229
2290.5,-6.496827
2290.55,-5.955425
2290.6,-4.331218
2290.65,-3.248414
2290.7,-1.624207
2290.75,0
2290.8,2.165609
2290.85,4.331218
2290.9,5.955425
2290.95,7.579632
2291,9.203839
2291.05,10.28664
2291.1,10.28664
2291.15,10.82804
2291.2,10.28664
2291.25,9.203839
2291.3,8.121034
2291.35,6.496827
2291.4,4.331218
2291.45,2.707011
2291.5,1.082805
2291.55,0
2291.6,-1.624207
2291.65,-2.707011
2291.7,-3.248414
2291.75,-3.248414
2291.8,-2.707011
2291.85,-1.624207
2291.9,-0.5414023
2291.95,1.082805
2292,3.248414
2292.05,4.872621
2292.1,7.038229
2292.15,9.203839
2292.2,10.82804
2292.25,11.91085
2292.3,12.45225
2292.35,12.99365
2292.4,12.99365
2292.45,11.91085
2292.5,10.82804
2292.55,9.203839
2292.6,7.038229
2292.65,4.331218
2292.7,2.165609
2292.75,0
2292.8,-2.707011
2292.85,-4.872621
2292.9,-6.496827
2292.95,-8.121034
2293,-8.662436
2293.05,-9.203839
2293.1,-9.203839
2293.15,-8.121034
2293.2,-7.038229
2293.25,-5.414022
2293.3,-3.789816
2293.35,-1.624207
2293.4,0
2293.45,2.165609
2293.5,3.789816
2293.55,5.414022
2293.6,6.496827
2293.65,7.038229
2293.7,7.038229
2293.75,6.496827
2293.8,5.955425
2293.85,4.331218
2293.9,3.248414
2293.95,1.082805
2294,-0.5414023
2294.05,-2.707011
2294.1,-4.331218
2294.15,-6.496827
2294.2,-8.121034
2294.25,-9.203839
2294.3,-10.28664
2294.35,-10.28664
2294.4,-10.82804
2294.45,-10.28664
2294.5,-9.203839
2294.55,-8.121034
2294.6,-7.038229
2294.65,-5.414022
2294.7,-3.789816
2294.75,-2.165609
2294.8,-0.5414023
2294.85,0.5414023
2294.9,2.165609
2294.95,3.248414
2295,4.331218
2295.05,4.872621
2295.1,5.414022
2295.15,5.955425
2295.2,6.496827
2295.25,6.496827
2295.3,6.496827
2295.35,5.955425
2295.4,5.955425
2295.45,5.414022
2295.5,4.872621
2295.55,4.331218
2295.6,3.789816
2295.65,3.789816
2295.7,2.707011
2295.75,2.165609
2295.8,1.082805
2295.85,0
2295.9,-0.5414023
2295.95,-1.624207
2296,-3.248414
2296.05,-4.331218
2296.1,-5.414022
2296.15,-6.496827
2296.2,-8.121034
2296.25,-9.203839
2296.3,-9.745241
2296.35,-10.28664
2296.4,-10.82804
2296.45,-10.82804
2296.5,-10.82804
2296.55,-10.28664
2296.6,-9.203839
2296.65,-8.121034
2296.7,-6.496827
2296.75,-4.872621
2296.8,-3.789816
2296.85,-1.624207
2296.9,0
2296.95,1.624207
2297,2.707011
2297.05,3.789816
2297.1,4.872621
2297.15,5.955425
2297.2,6.496827
2297.25,6.496827
2297.3,6.496827
2297.35,5.955425
2297.4,5.414022
2297.45,4.331218
2297.5,3.248414
2297.55,2.165609
2297.6,1.082805
2297.65,0
2297.7,-1.624207
2297.75,-2.707011
2297.8,-3.248414
2297.85,-3.789816
2297.9,-4.331218
2297.95,-4.872621
2298,-4.872621
2298.05,-4.872621
2298.1,-4.872621
2298.15,-4.331218
2298.2,-3.789816
2298.25,-3.789816
2298.3,-2.707011
2298.35,-2.165609
2298.4,-1.624207
2298.45,-0.5414023
2298.5,0
2298.55,0.5414023
2298.6,1.082805
2298.65,2.165609
2298.7,2.707011
2298.75,3.248414
2298.8,3.789816
2298.85,4.331218
2298.9,4.331218
2298.95,4.872621
2299,4.872621
2299.05,5.414022
2299.1,4.872621
2299.15,4.872621
2299.2,4.331218
2299.25,3.789816
2299.3,3.248414
2299.35,2.165609
2299.4,1.082805
2299.45,0
2299.5,-0.5414023
2299.55,-1.624207
2299.6,-2.707011
2299.65,-3.789816
2299.7,-4.331218
2299.75,-4.872621
2299.8,-4.872621
2299.85,-4.872621
2299.9,-4.331218
2299.95,-3.789816
2300,-3.248414
2300.05,-2.165609
2300.1,-1.082805
2300.15,0
2300.2,1.624207
2300.25,2.707011
2300.3,4.331218
2300.35,5.955425
2300.4,7.038229
2300.45,8.121034
2300.5,9.203839
2300.55,10.28664
2300.6,10.82804
2300.65,11.36945
2300.7,11.36945
2300.75,11.36945
2300.8,11.36945
2300.85,10.82804
2300.9,9.745241
2300.95,8.662436
2301,7.579632
2301.05,5.955425
2301.1,4.331218
2301.15,3.248414
2301.2,1.082805
2301.25,-0.5414023
2301.3,-2.165609
2301.35,-3.789816
2301.4,-5.414022
2301.45,-7.038229
2301.5,-8.121034
2301.55,-9.203839
2301.6,-10.28664
2301.65,-10.82804
2301.7,-10.82804
2301.75,-10.82804
2301.8,-10.28664
2301.85,-9.745241
2301.9,-8.662436
2301.95,-7.038229
2302,-5.955425
2302.05,-4.331218
2302.1,-2.707011
2302.15,-1.082805
2302.2,0
2302.25,1.624207
2302.3,2.707011
2302.35,3.789816
2302.4,4.331218
2302.45,4.331218
2302.5,4.872621
2302.55,4.331218
2302.6,3.789816
2302.65,3.789816
2302.7,2.707011
2302.75,1.624207
2302.8,0.5414023
2302.85,0
2302.9,-1.082805
2302.95,-1.624207
2303,-2.165609
2303.05,-2.707011
2303.1,-2.707011
2303.15,-2.165609
2303.2,-1.624207
2303.25,-1.082805
2303.3,0
2303.35,1.082805
2303.4,2.165609
2303.45,3.248414
2303.5,4.331218
2303.55,4.872621
2303.6,5.955425
2303.65,6.496827
2303.7,6.496827
2303.75,6.496827
2303.8,5.955425
2303.85,5.414022
2303.9,4.331218
2303.95,3.248414
2304,1.624207
2304.05,0.5414023
2304.1,-1.082805
2304.15,-2.707011
2304.2,-3.789816
2304.25,-4.872621
2304.3,-6.496827
2304.35,-7.038229
2304.4,-8.121034
2304.45,-8.121034
2304.5,-8.662436
2304.55,-8.662436
2304.6,-8.121034
2304.65,-7.579632
2304.7,-7.038229
2304.75,-6.496827
2304.8,-5.414022
2304.85,-4.872621
2304.9,-4.331218
2304.95,-3.789816
2305,-3.248414
2305.05,-2.707011
2305.1,-2.165609
2305.15,-2.165609
2305.2,-1.624207
2305.25,-1.624207
2305.3,-1.624207
2305.35,-1.624207
2305.4,-2.165609
2305.45,-2.165609
2305.5,-2.165609
2305.55,-2.707011
2305.6,-2.707011
2305.65,-2.707011
2305.7,-2.707011
2305.75,-2.707011
2305.8,-2.165609
2305.85,-2.165609
2305.9,-1.624207
2305.95,-1.082805
2306,0
2306.05,0
2306.1,1.082805
2306.15,2.165609
2306.2,3.248414
2306.25,3.789816
2306.3,4.872621
2306.35,5.955425
2306.4,7.038229
2306.45,8.121034
2306.5,9.203839
2306.55,9.745241
2306.6,10.82804
2306.65,11.36945
2306.7,11.36945
2306.75,11.91085
2306.8,11.36945
2306.85,11.36945
2306.9,10.82804
2306.95,10.28664
2307,8.662436
2307.05,7.579632
2307.1,5.955425
2307.15,3.789816
2307.2,2.165609
2307.25,0
2307.3,-1.624207
2307.35,-3.789816
2307.4,-5.414022
2307.45,-7.038229
2307.5,-8.662436
2307.55,-9.745241
2307.6,-10.28664
2307.65,-10.82804
2307.7,-10.82804
2307.75,-10.28664
2307.8,-9.203839
2307.85,-8.121034
2307.9,-7.038229
2307.95,-5.414022
2308,-3.789816
2308.05,-2.165609
2308.1,-0.5414023
2308.15,1.082805
2308.2,2.165609
2308.25,3.789816
2308.3,4.331218
2308.35,4.872621
2308.4,5.414022
2308.45,5.414022
2308.5,5.414022
2308.55,4.872621
2308.6,4.331218
2308.65,3.789816
2308.7,2.707011
2308.75,2.165609
2308.8,1.624207
2308.85,0.5414023
2308.9,0
2308.95,0
2309,0
2309.05,-0.5414023
2309.1,0
2309.15,0
2309.2,0
2309.25,0
2309.3,0.5414023
2309.35,0.5414023
2309.4,0.5414023
2309.45,0.5414023
2309.5,0.5414023
2309.55,0.5414023
2309.6,0
2309.65,0
2309.7,-0.5414023
2309.75,-1.624207
2309.8,-2.165609
2309.85,-2.707011
2309.9,-3.248414
2309.95,-3.789816
2310,-3.789816
2310.05,-3.789816
2310.1,-3.789816
2310.15,-3.789816
2310.2,-3.248414
2310.25,-2.165609
